transaction_id,account_id,transaction_date,transaction_type,amount
727,12,2024-10-04,Credit,56281.58
728,12,2023-09-01,Credit,274.84
729,13,2023-06-27,Debit,148.46
730,13,2025-08-25,Credit,4849.32
731,13,2024-04-07,Debit,203.60
732,13,2024-12-17,Debit,468.20
733,13,2025-10-07,Debit,316.54
734,13,2024-08-22,Credit,151.04
735,13,2024-04-24,Credit,4147.41
736,13,2024-04-04,Debit,301.36
737,13,2025-10-23,Debit,152.79
738,13,2023-09-08,Credit,407.53
739,13,2024-10-05,Credit,314.50
740,13,2025-12-02,Credit,295.00
741,13,2025-10-13,Debit,257.39
742,13,2025-09-10,Credit,450.44
743,13,2025-09-13,Credit,419.79
744,13,2024-10-03,Debit,518.18
745,13,2024-06-25,Debit,151.70
746,13,2023-08-26,Debit,502.17
747,13,2024-03-18,Credit,113.85
748,13,2025-02-21,Debit,222.96
749,13,2025-03-05,Debit,265.49
750,13,2025-04-28,Debit,2384.54
751,13,2025-11-01,Credit,159.72
752,13,2023-10-20,Credit,299.52
753,13,2023-08-03,Debit,2406.79
754,13,2025-07-10,Credit,309.39
755,13,2024-02-09,Debit,446.87
756,13,2023-12-16,Credit,245.41
757,13,2024-05-08,Debit,252.45
758,13,2025-01-13,Debit,212.06
759,13,2024-11-15,Debit,439.16
760,13,2024-05-04,Debit,326.29
761,13,2023-05-10,Debit,280.90
762,13,2025-02-10,Debit,543.31
763,13,2025-02-24,Credit,130.19
764,13,2025-02-01,Debit,5385.84
765,13,2023-06-04,Debit,2840.17
766,13,2023-06-10,Credit,3124.92
767,13,2023-12-26,Debit,453.16
768,13,2024-07-29,Credit,435.10
769,13,2025-03-16,Debit,447.84
770,13,2025-03-11,Credit,4905.58
771,13,2025-06-06,Debit,454.28
772,13,2023-12-12,Credit,2892.99
773,13,2024-04-14,Debit,494.92
774,13,2023-07-06,Debit,86.30
775,13,2024-07-04,Debit,492.38
776,13,2023-07-05,Debit,292.36
777,13,2024-04-05,Debit,59658.48
778,13,2025-05-01,Debit,205.70
779,13,2023-11-06,Debit,3542.49
780,13,2025-05-05,Debit,206.90
781,13,2023-12-05,Debit,138.26
782,13,2024-11-12,Debit,1244.89
783,13,2023-07-05,Debit,176.68
784,13,2024-06-17,Debit,84.42
785,13,2023-11-16,Debit,109.59
786,13,2024-10-23,Credit,5357.60
787,13,2024-06-21,Credit,15929.98
788,13,2024-11-12,Debit,390.45
789,13,2025-07-04,Debit,323.62
790,13,2025-11-20,Credit,5038.56
791,13,2025-07-07,Debit,2226.24
792,13,2023-06-26,Debit,248.87
793,13,2023-11-12,Credit,363.05
794,13,2025-12-20,Credit,223.01
795,13,2025-03-05,Credit,280.65
796,13,2023-10-31,Debit,57874.83
797,13,2024-10-29,Debit,509.83
798,13,2025-04-29,Credit,92.83
799,13,2024-04-07,Credit,409.58
800,13,2025-10-22,Debit,1554.28
801,13,2023-05-01,Debit,173.29
802,13,2025-10-30,Credit,500.28
803,13,2025-06-25,Debit,507.20
804,13,2023-09-30,Credit,247.30
805,13,2024-06-23,Debit,104.92
806,13,2024-07-08,Credit,235.46
807,13,2025-10-23,Debit,138.41
808,13,2023-07-16,Credit,437.09
809,13,2025-10-01,Debit,521.39
810,13,2025-07-16,Credit,250.65
811,13,2024-12-29,Credit,365.25
812,13,2024-12-19,Credit,4630.50
813,13,2025-04-23,Debit,500.65
814,13,2023-12-11,Debit,473.12
815,13,2025-10-15,Debit,69.42
816,13,2023-05-21,Debit,445.29
817,13,2023-07-17,Debit,1383.40
818,13,2025-08-16,Debit,1851.64
819,13,2023-07-21,Debit,458.89
820,13,2024-11-19,Credit,493.37
821,13,2025-04-27,Debit,394.85
822,13,2023-07-23,Credit,117.08
823,13,2024-11-09,Debit,398.08
824,13,2023-10-05,Debit,5299.86
825,13,2024-09-16,Credit,213.91
826,13,2025-03-25,Credit,2220.68
827,13,2024-05-11,Credit,311.50
828,13,2025-12-02,Debit,54.34
829,13,2024-06-23,Credit,51148.27
830,13,2024-01-16,Debit,436.54
831,13,2025-03-13,Debit,3976.38
832,13,2024-06-30,Debit,380.16
833,13,2025-03-13,Credit,419.43
834,13,2025-04-06,Credit,203.50
835,13,2023-07-23,Credit,143.81
836,13,2025-03-18,Debit,187.08
837,13,2023-12-30,Debit,35175.66
838,13,2025-03-17,Debit,448.45
839,13,2025-07-18,Debit,428.67
840,13,2025-02-24,Debit,522.19
841,13,2024-12-03,Debit,19547.65
842,13,2024-06-06,Credit,402.22
843,13,2025-06-18,Credit,11127.35
844,13,2024-04-29,Debit,82.11
845,13,2023-08-29,Credit,339.66
846,14,2022-06-26,Debit,535.70
847,14,2020-03-12,Debit,184.06
848,14,2025-01-03,Debit,196.45
849,14,2023-08-16,Credit,404.08
850,14,2018-01-04,Debit,277.00
851,14,2018-07-19,Credit,31538.81
852,14,2025-10-23,Credit,25250.61
853,14,2018-03-19,Debit,231.27
854,14,2019-01-06,Credit,514.09
855,14,2025-02-16,Credit,213.20
856,14,2025-08-21,Credit,52.72
857,14,2024-04-20,Debit,480.21
858,14,2019-06-07,Credit,177.69
859,14,2025-05-20,Credit,188.02
860,14,2018-11-28,Credit,342.89
861,14,2021-02-06,Credit,181.09
862,14,2019-11-04,Debit,151.77
863,14,2025-09-30,Debit,1947.37
864,14,2020-06-28,Debit,167.57
865,14,2022-06-12,Debit,18853.95
866,14,2023-06-20,Debit,405.53
867,14,2023-09-28,Debit,4568.90
868,14,2022-11-23,Debit,5063.16
869,14,2020-10-15,Credit,288.73
870,14,2019-08-29,Credit,155.55
871,14,2019-07-29,Credit,229.46
872,14,2018-01-18,Credit,441.62
873,14,2022-01-31,Debit,312.26
874,14,2018-02-28,Debit,346.27
875,15,2022-02-25,Credit,154.92
876,15,2020-03-09,Credit,125.55
877,15,2021-03-24,Credit,3208.85
878,15,2017-09-18,Credit,52.83
879,15,2022-11-27,Debit,65.30
880,15,2025-05-22,Credit,376.38
881,15,2020-06-26,Debit,487.96
882,15,2023-10-08,Credit,394.34
883,15,2022-02-26,Debit,171.45
884,15,2023-10-24,Credit,216.08
885,15,2023-01-31,Credit,298.17
886,15,2023-06-14,Credit,5177.65
887,15,2023-04-01,Credit,220.93
888,15,2019-04-18,Credit,440.16
889,15,2018-09-26,Credit,405.96
890,15,2023-08-19,Debit,367.02
891,15,2019-01-29,Debit,272.28
892,15,2020-10-25,Debit,143.48
893,15,2021-06-19,Credit,2765.34
894,15,2023-05-22,Debit,367.95
895,16,2025-03-03,Credit,537.99
896,16,2025-08-01,Debit,126.29
897,16,2025-12-20,Debit,423.08
898,16,2025-08-19,Credit,5748.44
899,16,2025-02-15,Debit,442.90
900,16,2025-11-16,Credit,422.51
901,16,2025-09-13,Debit,162.05
902,16,2025-06-24,Debit,389.04
903,16,2025-10-12,Debit,3638.51
904,16,2025-09-16,Debit,1395.17
905,16,2025-02-28,Debit,267.77
906,16,2025-11-03,Credit,370.14
907,16,2025-02-28,Debit,2767.69
908,16,2025-07-02,Debit,3842.02
909,16,2025-09-02,Debit,503.54
910,16,2025-05-06,Credit,72.74
911,16,2025-01-11,Debit,289.76
912,16,2025-01-11,Credit,3540.49
913,16,2025-09-18,Credit,475.40
914,16,2025-11-13,Credit,478.41
915,16,2025-03-08,Debit,451.54
916,16,2025-02-13,Debit,288.73
917,16,2025-03-26,Debit,493.97
918,16,2025-11-13,Debit,5554.67
919,16,2025-09-01,Debit,523.60
920,16,2025-06-13,Debit,222.34
921,16,2025-05-28,Credit,365.43
922,16,2025-07-06,Debit,364.69
923,16,2025-04-11,Credit,128.58
924,16,2025-09-15,Credit,477.91
925,16,2025-10-25,Debit,415.38
926,16,2025-04-02,Credit,106.09
927,16,2025-02-18,Credit,484.50
928,16,2025-09-05,Debit,223.26
929,16,2024-12-25,Credit,210.81
930,16,2025-07-12,Debit,235.33
931,16,2025-12-02,Credit,532.98
932,16,2025-12-13,Credit,400.41
933,16,2025-03-16,Debit,14395.24
934,16,2025-04-27,Credit,28392.75
935,16,2025-05-13,Debit,57.79
936,16,2025-05-28,Debit,161.52
937,16,2025-10-25,Credit,81.82
938,16,2025-06-08,Debit,50817.90
939,16,2025-09-19,Debit,108.27
940,16,2024-12-24,Debit,143.19
941,16,2025-01-13,Debit,549.43
942,16,2025-03-04,Debit,527.97
943,16,2025-08-10,Debit,275.71
944,16,2025-09-08,Debit,211.84
945,16,2025-06-27,Debit,294.32
946,16,2025-11-23,Debit,228.20
947,16,2025-10-28,Credit,2154.47
948,16,2025-08-19,Credit,315.69
949,16,2025-10-30,Credit,1645.35
950,16,2025-12-05,Debit,518.62
951,16,2025-04-02,Debit,489.52
952,16,2025-07-06,Credit,163.46
953,16,2025-04-23,Debit,506.52
954,16,2025-03-29,Credit,363.13
955,16,2025-02-20,Debit,395.81
956,16,2025-12-13,Credit,394.90
957,16,2024-12-27,Credit,310.06
958,16,2025-12-08,Credit,463.17
959,16,2025-12-18,Debit,377.93
960,16,2025-04-24,Debit,545.41
961,16,2025-02-15,Debit,397.68
962,16,2025-06-16,Debit,530.74
963,16,2025-03-13,Credit,2103.24
964,16,2025-02-01,Credit,352.38
965,16,2025-08-02,Debit,99.59
966,16,2025-07-22,Debit,317.91
967,16,2025-11-25,Debit,2547.52
968,16,2025-09-06,Debit,397.72
969,16,2025-06-03,Debit,509.57
970,16,2025-01-18,Credit,421.48
971,17,2025-05-07,Credit,169.40
972,17,2024-11-10,Credit,145.48
973,17,2024-11-07,Credit,1606.51
974,17,2025-12-07,Debit,141.41
975,17,2025-10-25,Debit,280.43
976,17,2025-06-05,Debit,3668.82
977,17,2024-12-28,Debit,176.21
978,17,2024-11-21,Credit,349.18
979,17,2024-12-03,Credit,362.03
980,17,2025-09-13,Debit,291.12
981,17,2025-07-03,Debit,545.45
982,17,2025-07-23,Credit,314.15
983,17,2025-03-15,Debit,229.34
984,17,2025-11-19,Debit,222.24
985,17,2024-10-13,Debit,410.00
986,17,2025-03-30,Credit,372.49
987,17,2025-03-29,Debit,379.16
988,17,2024-12-27,Credit,468.06
989,17,2025-09-01,Credit,16135.97
990,17,2024-11-26,Credit,254.70
991,17,2025-01-11,Credit,287.20
992,17,2025-03-07,Credit,397.34
993,17,2025-12-08,Debit,392.20
994,17,2025-01-05,Debit,5644.45
995,17,2025-07-01,Credit,524.08
996,17,2025-03-07,Credit,512.10
997,17,2025-05-02,Debit,312.93
998,17,2025-02-21,Credit,17159.89
999,17,2025-05-20,Debit,311.71
1000,17,2025-08-30,Credit,141.59
1001,17,2025-10-24,Debit,224.48
1002,17,2024-12-08,Debit,447.16
1003,17,2025-04-30,Credit,406.90
1004,17,2025-08-30,Debit,176.61
1005,17,2025-12-06,Debit,488.74
1006,17,2024-10-06,Debit,371.23
1007,17,2025-03-11,Debit,276.26
1008,17,2025-10-11,Debit,56534.93
1009,17,2024-10-28,Credit,465.15
1010,17,2025-07-31,Credit,237.62
1011,17,2025-04-22,Credit,422.13
1012,17,2025-07-07,Debit,253.94
1013,17,2025-03-10,Debit,4849.83
1014,17,2025-10-13,Credit,121.78
1015,17,2025-01-02,Debit,372.12
1016,17,2025-09-14,Credit,3932.43
1017,17,2025-10-01,Debit,107.94
1018,17,2025-10-01,Debit,459.76
1019,17,2025-12-05,Debit,119.22
1020,17,2024-10-29,Credit,2875.74
1021,17,2025-04-25,Credit,1640.17
1022,17,2024-11-21,Debit,183.58
1023,17,2025-02-02,Debit,69.51
1024,17,2025-09-09,Credit,258.07
1025,17,2025-05-27,Debit,260.20
1026,17,2025-03-07,Debit,235.47
1027,17,2025-01-05,Debit,516.88
1028,17,2025-10-16,Credit,50.99
1029,17,2024-10-02,Debit,391.38
1030,17,2025-02-12,Credit,4266.34
1031,17,2025-02-25,Debit,252.74
1032,17,2025-02-02,Debit,491.59
1033,17,2024-11-28,Debit,11658.24
1034,17,2025-11-20,Debit,87.26
1035,17,2025-03-31,Credit,549.78
1036,17,2025-04-08,Debit,402.18
1037,17,2025-12-03,Debit,377.41
1038,17,2025-11-05,Debit,342.68
1039,17,2025-11-16,Debit,496.96
1040,17,2025-09-23,Credit,299.70
1041,17,2025-06-28,Credit,242.90
1042,17,2025-05-27,Credit,139.67
1043,17,2025-07-24,Debit,376.85
1044,17,2024-12-05,Debit,413.82
1045,17,2025-08-21,Debit,353.35
1046,17,2025-04-03,Debit,100.33
1047,17,2025-02-22,Debit,2151.53
1048,17,2025-05-02,Debit,98.79
1049,17,2025-04-26,Debit,417.31
1050,17,2025-02-09,Debit,530.36
1051,17,2024-12-01,Debit,236.34
1052,17,2025-07-04,Debit,251.11
1053,17,2025-09-04,Debit,32124.65
1054,17,2024-10-01,Debit,311.47
1055,17,2025-04-23,Credit,326.57
1056,17,2024-12-03,Debit,115.16
1057,17,2025-04-23,Credit,290.78
1058,17,2025-04-01,Credit,395.80
1059,17,2025-06-11,Credit,419.03
1060,18,2023-01-13,Debit,3515.13
1061,18,2020-04-23,Debit,243.90
1062,18,2023-09-02,Debit,5555.95
1063,18,2018-03-29,Debit,198.66
1064,18,2022-01-22,Credit,445.27
1065,18,2017-11-06,Credit,408.93
1066,18,2017-05-31,Credit,536.34
1067,18,2024-02-17,Debit,297.31
1068,18,2017-12-14,Credit,377.64
1069,18,2025-03-23,Debit,522.77
1070,18,2021-11-25,Credit,54.28
1071,18,2019-02-12,Debit,387.35
1072,18,2022-06-08,Credit,2548.58
1073,18,2022-08-16,Debit,378.08
1074,18,2022-10-11,Debit,382.94
1075,18,2021-04-08,Debit,3595.41
1076,18,2019-09-23,Debit,38828.90
1077,18,2020-03-17,Debit,194.82
1078,18,2023-07-16,Credit,204.33
1079,18,2023-06-07,Credit,78.20
1080,18,2018-12-13,Debit,99.82
1081,18,2022-11-26,Debit,440.31
1082,18,2019-03-29,Debit,533.01
1083,18,2023-12-13,Credit,27009.86
1084,18,2024-09-12,Debit,106.83
1085,18,2025-02-01,Debit,210.51
1086,18,2025-07-04,Credit,244.57
1087,18,2020-06-28,Debit,1735.15
1088,18,2025-07-04,Debit,233.03
1089,18,2018-08-13,Credit,3053.48
1090,18,2017-01-06,Debit,507.28
1091,18,2021-11-16,Credit,167.13
1092,18,2024-11-10,Debit,437.55
1093,18,2023-03-10,Credit,75.85
1094,18,2022-10-23,Credit,69.43
1095,18,2019-06-22,Credit,75.07
1096,18,2025-12-20,Debit,377.23
1097,18,2020-09-02,Debit,439.25
1098,18,2022-05-20,Credit,1232.89
1099,18,2021-01-18,Debit,493.36
1100,18,2023-04-17,Debit,4586.65
1101,18,2018-10-09,Debit,517.08
1102,18,2024-07-03,Credit,97.28
1103,18,2021-11-22,Credit,463.22
1104,18,2025-08-30,Debit,511.61
1105,18,2022-07-21,Debit,235.82
1106,18,2019-09-03,Credit,471.00
1107,18,2020-04-27,Debit,23674.15
1108,18,2024-07-03,Debit,379.20
1109,18,2023-06-17,Debit,320.00
1110,18,2025-01-20,Debit,511.00
1111,18,2025-01-24,Debit,287.91
1112,18,2017-02-08,Debit,358.88
1113,18,2023-08-31,Debit,3196.55
1114,18,2025-06-09,Debit,455.15
1115,18,2024-04-20,Debit,64.75
1116,18,2021-03-08,Credit,28402.67
1117,18,2023-06-17,Debit,226.31
1118,18,2023-12-29,Credit,251.33
1119,18,2022-07-16,Credit,123.50
1120,18,2023-03-20,Credit,282.25
1121,18,2018-11-18,Debit,365.88
1122,18,2018-05-23,Credit,30188.16
1123,18,2021-09-06,Debit,40867.92
1124,18,2019-06-12,Credit,395.88
1125,18,2025-08-28,Debit,194.95
1126,18,2024-01-17,Credit,200.79
1127,18,2019-08-01,Debit,304.89
1128,18,2020-02-05,Credit,288.28
1129,18,2025-11-14,Debit,206.85
1130,18,2017-05-05,Debit,479.24
1131,18,2022-01-09,Debit,445.15
1132,18,2023-05-11,Credit,442.72
1133,18,2021-04-12,Credit,205.91
1134,18,2019-03-04,Credit,1763.38
1135,18,2021-11-11,Debit,93.34
1136,18,2023-09-11,Credit,4088.28
1137,18,2024-10-15,Debit,505.91
1138,18,2021-10-30,Credit,1587.23
1139,18,2018-08-02,Debit,361.82
1140,18,2021-11-10,Credit,4259.19
1141,18,2017-03-01,Credit,447.59
1142,18,2021-01-25,Credit,263.22
1143,18,2017-09-15,Credit,216.00
1144,18,2025-03-16,Debit,4767.10
1145,18,2017-04-18,Debit,516.55
1146,18,2017-08-24,Debit,59301.71
1147,18,2017-05-25,Credit,294.20
1148,18,2023-04-09,Debit,293.00
1149,18,2023-12-23,Debit,128.89
1150,18,2021-03-18,Credit,4301.47
1151,18,2019-03-18,Credit,319.39
1152,18,2019-05-03,Debit,342.49
1153,19,2020-10-01,Debit,490.09
1154,19,2017-10-17,Debit,495.33
1155,19,2020-06-03,Credit,1249.24
1156,19,2019-07-06,Debit,5931.66
1157,19,2017-04-25,Credit,1679.74
1158,19,2023-11-05,Debit,386.58
1159,19,2020-08-13,Debit,300.74
1160,19,2021-12-25,Debit,527.30
1161,19,2018-03-15,Credit,243.14
1162,19,2024-09-21,Debit,4316.90
1163,19,2020-03-04,Debit,61.57
1164,19,2025-05-05,Debit,273.99
1165,19,2020-07-27,Credit,69.71
1166,19,2020-11-18,Credit,489.39
1167,19,2023-09-25,Credit,200.50
1168,19,2020-07-04,Credit,379.30
1169,19,2019-03-12,Debit,390.83
1170,19,2024-08-07,Debit,236.64
1171,19,2024-07-29,Debit,236.71
1172,19,2024-11-15,Debit,299.80
1173,19,2020-06-26,Credit,471.23
1174,19,2023-12-12,Credit,56.95
1175,19,2020-08-04,Debit,133.33
1176,19,2023-07-04,Debit,114.67
1177,19,2017-08-17,Debit,156.04
1178,19,2019-02-24,Debit,396.92
1179,19,2019-04-07,Debit,404.90
1180,19,2019-09-08,Debit,227.66
1181,19,2024-01-12,Credit,5798.44
1182,19,2020-07-18,Debit,290.27
1183,19,2023-05-31,Debit,4515.26
1184,19,2025-11-02,Debit,73.83
1185,19,2021-12-22,Debit,242.62
1186,19,2023-07-03,Debit,2811.48
1187,19,2019-01-23,Debit,444.74
1188,19,2024-01-19,Credit,445.49
1189,19,2017-05-24,Debit,228.81
1190,19,2023-04-21,Credit,69.59
1191,19,2020-03-05,Debit,238.14
1192,19,2020-04-27,Credit,226.72
1193,19,2023-12-20,Debit,111.63
1194,19,2019-11-06,Credit,312.01
1195,19,2024-10-01,Credit,114.89
1196,19,2022-07-16,Credit,107.45
1197,19,2024-08-27,Debit,313.07
1198,19,2024-10-23,Credit,17262.06
1199,19,2019-08-06,Debit,358.71
1200,19,2020-12-09,Debit,2584.40
1201,19,2023-03-17,Debit,449.89
1202,19,2023-09-08,Debit,322.45
1203,19,2017-10-09,Debit,1739.89
1204,19,2025-08-19,Debit,544.20
1205,19,2025-08-20,Debit,408.51
1206,20,2022-05-11,Credit,152.80
1207,20,2024-01-08,Credit,200.49
1208,20,2018-08-06,Debit,485.20
1209,20,2017-11-04,Debit,539.08
1210,20,2024-04-16,Debit,447.00
1211,20,2018-09-17,Debit,365.12
1212,20,2017-09-02,Credit,370.13
1213,20,2018-11-08,Debit,336.42
1214,20,2018-12-01,Debit,414.46
1215,20,2022-07-09,Credit,522.88
1216,20,2023-10-29,Debit,168.51
1217,20,2022-12-09,Debit,332.55
1218,20,2024-05-21,Debit,1047.71
1219,20,2018-07-05,Credit,454.21
1220,20,2024-11-03,Debit,4674.52
1221,20,2019-05-20,Credit,235.23
1222,20,2024-04-23,Debit,262.90
1223,20,2017-02-04,Debit,250.57
1224,20,2024-06-21,Debit,4969.47
1225,20,2020-08-03,Credit,4219.34
1226,20,2017-12-05,Credit,290.89
1227,20,2023-06-19,Debit,547.39
1228,20,2021-07-20,Credit,125.58
1229,20,2025-10-16,Debit,185.77
1230,20,2021-03-13,Debit,539.89
1231,20,2024-08-28,Credit,5944.30
1232,20,2024-07-16,Debit,458.29
1233,20,2018-03-27,Credit,528.93
1234,20,2020-12-20,Debit,470.84
1235,20,2017-02-01,Debit,1068.75
1236,20,2024-12-14,Debit,507.00
1237,20,2025-09-20,Credit,80.85
1238,20,2020-04-06,Debit,459.06
1239,20,2017-03-14,Debit,2740.22
1240,20,2024-08-24,Debit,374.94
1241,20,2017-09-09,Credit,3662.11
1242,20,2020-08-20,Credit,2227.28
1243,20,2024-02-17,Credit,5812.31
1244,20,2017-12-19,Debit,272.55
1245,20,2016-10-04,Credit,376.09
1246,20,2020-04-27,Debit,440.71
1247,20,2022-09-24,Debit,237.84
1248,20,2018-05-29,Debit,63.10
1249,20,2025-08-07,Debit,255.73
1250,20,2020-04-10,Debit,484.41
1251,20,2025-08-29,Debit,510.23
1252,20,2020-11-01,Debit,1381.85
1253,20,2020-06-04,Credit,59934.96
1254,20,2025-10-04,Debit,433.87
1255,20,2021-12-24,Credit,322.20
1256,20,2025-12-17,Debit,537.45
1257,20,2024-04-14,Credit,58.20
1258,20,2016-08-30,Credit,529.28
1259,20,2017-10-14,Debit,369.03
1260,20,2018-07-07,Debit,385.76
1261,20,2023-07-26,Debit,523.22
1262,20,2016-12-24,Debit,414.52
1263,20,2020-09-27,Credit,479.96
1264,20,2020-03-09,Credit,349.69
1265,20,2023-03-23,Credit,134.37
1266,20,2023-04-23,Debit,1525.09
1267,20,2019-09-10,Debit,332.42
1268,20,2019-12-05,Debit,3041.59
1269,20,2020-04-28,Credit,290.51
1270,20,2018-04-27,Credit,438.04
1271,20,2021-11-02,Debit,5915.62
1272,20,2022-03-16,Credit,417.27
1273,20,2017-09-25,Debit,364.73
1274,20,2023-07-27,Credit,80.85
1275,20,2021-05-03,Credit,359.01
1276,20,2021-02-07,Debit,495.09
1277,20,2020-12-22,Debit,394.09
1278,20,2024-09-18,Credit,65.71
1279,20,2022-07-01,Credit,536.55
1280,20,2019-05-03,Credit,365.56
1281,20,2021-09-13,Debit,159.04
1282,20,2017-09-30,Credit,194.17
1283,20,2023-12-01,Credit,255.87
1284,20,2019-03-07,Debit,497.10
1285,20,2020-06-28,Debit,520.80
1286,20,2018-10-23,Credit,157.96
1287,20,2017-06-21,Credit,159.88
1288,20,2020-10-11,Debit,383.68
1289,20,2020-07-10,Debit,4790.82
1290,20,2024-04-25,Debit,184.20
1291,20,2019-09-28,Debit,138.80
1292,20,2020-10-19,Credit,109.18
1293,20,2023-06-01,Debit,82.71
1294,20,2024-06-08,Debit,402.81
1295,20,2018-05-20,Debit,504.85
1296,20,2020-10-12,Debit,4143.61
1297,20,2025-07-06,Debit,5532.55
1298,20,2017-02-13,Debit,351.84
1299,20,2023-07-27,Debit,435.30
1300,20,2025-02-24,Debit,1698.33
1301,20,2024-07-03,Debit,2218.92
1302,20,2019-03-15,Debit,275.92
1303,20,2022-01-23,Debit,128.36
1304,20,2021-10-30,Credit,463.22
1305,20,2017-05-07,Credit,1302.02
1306,20,2018-09-27,Debit,469.90
1307,20,2019-08-29,Debit,248.59
1308,20,2018-09-06,Debit,120.63
1309,20,2020-01-02,Debit,3285.57
1310,20,2021-04-25,Debit,521.85
1311,20,2021-12-26,Debit,66.42
1312,20,2021-10-26,Debit,272.53
1313,20,2022-10-22,Credit,229.45
1314,20,2020-04-28,Debit,252.80
1315,20,2024-03-31,Debit,149.35
1316,20,2018-02-19,Credit,469.31
1317,20,2021-11-05,Credit,224.32
1318,21,2020-01-03,Debit,196.36
1319,21,2021-04-09,Debit,1257.57
1320,21,2022-08-08,Credit,3442.03
1321,21,2020-10-10,Debit,434.30
1322,21,2024-06-19,Credit,212.57
1323,21,2015-08-20,Debit,355.77
1324,21,2023-11-27,Debit,205.27
1325,21,2020-06-09,Debit,58.02
1326,21,2023-05-13,Credit,246.74
1327,21,2016-10-03,Debit,69.03
1328,21,2024-04-12,Credit,1522.20
1329,21,2020-10-02,Credit,123.17
1330,21,2017-09-11,Credit,440.54
1331,21,2020-08-29,Debit,451.79
1332,21,2018-01-23,Credit,148.16
1333,21,2018-02-20,Credit,26031.36
1334,21,2018-11-17,Credit,21319.70
1335,21,2022-01-25,Credit,124.66
1336,21,2023-06-29,Credit,491.96
1337,21,2019-07-28,Debit,65.07
1338,21,2023-07-19,Debit,445.71
1339,21,2024-03-28,Credit,3292.41
1340,21,2015-11-11,Credit,223.87
1341,21,2022-11-12,Debit,234.27
1342,21,2019-09-23,Credit,443.86
1343,21,2023-03-09,Debit,310.45
1344,21,2020-04-13,Credit,30618.33
1345,21,2025-02-15,Debit,112.25
1346,21,2019-07-19,Debit,543.03
1347,21,2023-06-21,Credit,253.61
1348,21,2019-05-07,Debit,390.74
1349,21,2022-10-20,Credit,121.32
1350,21,2020-02-10,Debit,3571.52
1351,21,2023-07-08,Credit,174.46
1352,21,2024-05-13,Credit,105.97
1353,21,2017-04-25,Debit,1182.35
1354,21,2024-03-05,Debit,260.10
1355,21,2024-09-02,Debit,466.31
1356,21,2021-04-21,Credit,541.30
1357,21,2016-12-20,Debit,186.00
1358,21,2015-08-16,Credit,154.98
1359,21,2018-06-07,Credit,210.34
1360,21,2022-06-14,Debit,410.74
1361,22,2022-06-17,Credit,358.07
1362,22,2024-10-22,Credit,162.73
1363,22,2023-09-26,Debit,115.33
1364,22,2025-03-20,Credit,243.07
1365,22,2024-01-14,Credit,92.05
1366,22,2021-07-08,Credit,355.92
1367,22,2025-02-23,Debit,430.08
1368,22,2023-05-28,Debit,176.48
1369,22,2023-11-13,Credit,163.49
1370,22,2024-12-08,Debit,467.59
1371,22,2024-05-21,Debit,450.31
1372,22,2024-05-13,Debit,218.89
1373,22,2021-11-28,Debit,414.95
1374,22,2023-03-23,Credit,3453.41
1375,22,2024-11-26,Debit,243.89
1376,22,2021-08-10,Credit,3965.27
1377,22,2024-12-04,Debit,3324.60
1378,22,2025-08-30,Credit,430.46
1379,22,2025-12-03,Debit,541.44
1380,22,2021-10-08,Debit,121.92
1381,22,2023-03-30,Debit,439.73
1382,22,2024-05-26,Debit,271.11
1383,22,2022-06-25,Credit,108.98
1384,22,2025-07-11,Credit,457.10
1385,22,2024-02-24,Debit,3726.18
1386,22,2025-04-20,Credit,267.41
1387,22,2024-10-06,Credit,2027.18
1388,22,2022-03-14,Credit,80.74
1389,22,2025-11-14,Debit,156.54
1390,22,2025-02-25,Debit,403.80
1391,22,2025-04-11,Credit,344.64
1392,22,2021-09-22,Credit,486.19
1393,22,2023-05-01,Debit,5146.55
1394,22,2025-11-26,Debit,96.94
1395,22,2025-10-28,Credit,81.70
1396,22,2023-09-05,Credit,187.05
1397,22,2025-06-01,Debit,504.24
1398,22,2021-11-21,Debit,456.99
1399,22,2024-04-18,Credit,10858.69
1400,22,2023-05-08,Debit,333.95
1401,22,2022-01-31,Debit,432.90
1402,22,2023-07-06,Credit,295.43
1403,23,2019-04-25,Debit,126.59
1404,23,2025-05-02,Debit,4041.34
1405,23,2022-09-28,Debit,500.33
1406,23,2020-12-18,Credit,112.36
1407,23,2025-06-17,Debit,3591.37
1408,23,2022-12-15,Debit,374.72
1409,23,2023-03-13,Debit,423.73
1410,23,2019-12-28,Credit,468.75
1411,23,2020-04-09,Debit,332.02
1412,23,2024-07-23,Credit,1427.15
1413,23,2018-09-02,Debit,2088.35
1414,23,2018-05-10,Debit,315.29
1415,23,2022-03-30,Credit,321.67
1416,23,2021-09-04,Credit,66.84
1417,23,2025-09-06,Debit,535.09
1418,23,2019-01-21,Credit,161.21
1419,23,2021-10-14,Debit,301.10
1420,23,2020-10-11,Debit,544.75
1421,23,2020-02-29,Debit,425.88
1422,23,2018-10-24,Debit,107.43
1423,23,2020-09-04,Credit,181.06
1424,23,2023-10-10,Credit,61.86
1425,23,2022-11-28,Debit,312.81
1426,23,2019-01-20,Credit,330.97
1427,23,2023-09-29,Credit,470.72
1428,23,2021-01-07,Credit,2435.96
1429,23,2024-10-01,Debit,144.67
